ox,oy,oz,ow,ax,ay,az,lx,ly,lz
-0.06139511,0.05120395,0.07840341,0.99371105,-0.00026632,0.00146474,0.0,-0.01135853,-0.01157014,0.1016791
-0.06134676,0.05124757,0.07975983,0.99360389,-0.00146474,0.00346211,0.00186421,-0.01171952,-0.01163861,0.10218323
-0.06165984,0.05109023,0.08132983,0.99346536,-0.00013316,0.00133158,0.00039947,-0.011427,-0.01159504,0.10171644
-0.06148882,0.05096637,0.08222188,0.99340886,0.00079895,0.00093211,-0.00066579,-0.01137098,-0.01158259,0.10213967
-0.06094575,0.05117167,0.0811046,0.9935236,0.00119842,0.00253,-0.00106526,-0.01125895,-0.01165728,0.10189071
-0.06073729,0.05122193,0.08046971,0.99358541,-0.00026632,0.00426106,0.00066579,-0.01159504,-0.0116884,0.10199029
-0.06053887,0.05130599,0.07944019,0.99367607,-0.00013316,0.00226369,-0.00133158,-0.01133986,-0.01152035,0.10200896
-0.06043581,0.05118626,0.07864814,0.99375147,-0.00119842,0.00173105,-0.00013316,-0.01137098,-0.01167595,0.10177868
-0.06087511,0.05112969,0.07952029,0.99365819,-0.00119842,0.00146474,-0.00026632,-0.01135853,-0.01152035,0.10218323
-0.06135193,0.05119486,0.08104366,0.99350238,-0.00079895,0.00146474,0.00053263,-0.01152658,-0.0114021,0.10195918
-0.06104191,0.05123744,0.08124347,0.99350297,-0.00039947,0.00226369,-0.00026632,-0.01145811,-0.01143322,0.10230771
-0.06073688,0.05128239,0.07994452,0.99362475,-0.00013316,0.00213053,-0.00066579,-0.01157014,-0.01162616,0.1018347
-0.06072977,0.05134048,0.07905208,0.99369359,0.00079895,0.00399474,-0.00079895,-0.01137721,-0.0115328,0.10201519
-0.06035442,0.05130161,0.07732762,0.99385405,0.0,0.00239685,-0.00013316,-0.01144567,-0.01180665,0.10174756
-0.06046597,0.05143058,0.07634762,0.99391639,-0.00119842,0.00319579,0.00119842,-0.01154525,-0.01148923,0.10187826
-0.06155767,0.05144578,0.07972495,0.99358338,0.00066579,0.00226369,-0.00026632,-0.01164483,-0.01171952,0.10210855
-0.06165897,0.05134352,0.08172379,0.99342006,0.00066579,0.00173105,0.00053263,-0.01152035,-0.01161371,0.10192806
-0.0613061,0.05124725,0.08091117,0.99351335,-0.00013316,0.00013316,-0.00119842,-0.01156392,-0.0116884,0.10172889
-0.06101914,0.05122196,0.07981957,0.99362057,-0.00013316,0.00359527,-0.00026632,-0.01156392,-0.01173819,0.10204631
-0.06016875,0.05126995,0.07760777,0.99384511,0.00066579,0.00173105,0.00066579,-0.01138965,-0.0115577,0.10182847
-0.0597722,0.05126457,0.07504356,0.99406624,-0.00213053,0.00026632,-0.00039947,-0.01166973,-0.01184399,0.10223924
-0.05998095,0.05139172,0.07426217,0.99410582,-0.00039947,0.00133158,0.00013316,-0.01138343,-0.01157014,0.10191561
-0.06028717,0.05135133,0.07542025,0.99400216,-0.00106526,0.00226369,0.00173105,-0.0112465,-0.01145189,0.1018098
-0.06047711,0.05153571,0.07530499,0.99398983,0.00026632,0.00213053,0.00106526,-0.01162616,-0.01173819,0.10185337
-0.05898004,0.05184329,0.06850418,0.99455559,0.00066579,0.00226369,0.00119842,-0.0118191,-0.01176308,0.10180358
-0.05862665,0.05209546,0.06478025,0.99481291,0.00053263,0.00173105,-0.00053263,-0.01140832,-0.01146434,0.10230771
-0.06109914,0.05171576,0.07166698,0.99421144,-0.00133158,0.00093211,-0.00066579,-0.01143322,-0.01166973,0.10163553
-0.06188928,0.05153868,0.07570772,0.99387223,-0.00026632,0.00292948,0.00133158,-0.01160126,-0.01178798,0.10204631
-0.06096123,0.05148148,0.07510422,0.99397832,0.00026632,0.00346211,0.00106526,-0.0112714,-0.01177553,0.10175379
-0.06051899,0.05131672,0.07381995,0.99411011,-0.00013316,0.00186421,-0.00079895,-0.0114021,-0.01146434,0.10185337
-0.06007299,0.05146795,0.07282542,0.99420261,-0.00013316,0.00386158,-0.00079895,-0.0114021,-0.01160126,0.10203386
-0.05983652,0.05144027,0.0719166,0.99428451,-0.00026632,0.00319579,0.00026632,-0.01109091,-0.01162616,0.10169155
-0.06030644,0.05154727,0.0724019,0.99421537,0.00039947,0.00173105,0.00039947,-0.01162616,-0.01183155,0.10218323
-0.06099861,0.05160214,0.07481652,0.99399143,-0.00173105,0.00026632,-0.00026632,-0.01161993,-0.01148301,0.10199029
-0.06130651,0.05154018,0.07656956,0.99384212,-0.00106526,0.00239685,0.00079895,-0.01145189,-0.01183777,0.10207742
-0.06246237,0.05129994,0.08118316,0.99341637,-0.00053263,0.00093211,0.00026632,-0.01148923,-0.01158259,0.10190938
-0.06264602,0.05107187,0.0839676,0.99318504,-0.00093211,0.00279632,0.0015979,-0.01122161,-0.01161371,0.10188448
-0.06061434,0.05126259,0.07888626,0.99371779,-0.00013316,0.00199737,0.00146474,-0.01168217,-0.01190001,0.10187204
-0.05989287,0.05132308,0.07604527,0.99397981,0.00173105,0.0015979,0.00053263,-0.01178798,-0.01185022,0.1020961
-0.06083961,0.05135052,0.07760305,0.99380058,0.00039947,0.00186421,0.00053263,-0.01158882,-0.0116884,0.10156085
-0.06137689,0.05096265,0.0797506,0.99361742,-0.00133158,0.00239685,0.00079895,-0.01145189,-0.01169462,0.10161686
-0.06114806,0.05086422,0.07968372,0.99364197,0.00079895,0.00346211,0.00066579,-0.01152658,-0.01165105,0.10182225
-0.06088931,0.0509953,0.07845664,0.99374872,-0.00026632,0.00253,-0.00079895,-0.01132741,-0.01163238,0.10194051
-0.06098809,0.05087733,0.0788604,0.99371684,-0.00146474,0.0015979,0.00146474,-0.01133364,-0.01165105,0.10194673
-0.06138894,0.05111244,0.08069409,0.99353284,0.0,0.00199737,0.00079895,-0.01146434,-0.0116884,0.10200896
-0.06128069,0.05113536,0.08142193,0.99347901,-0.00186421,0.00226369,0.00106526,-0.01167595,-0.01147679,0.10214589
-0.06100331,0.05108364,0.08061356,0.99356461,-0.00106526,0.00266316,-0.00053263,-0.01154525,-0.01176308,0.10181603
-0.06081121,0.05106513,0.08013237,0.99361628,-0.00146474,0.00066579,-0.00039947,-0.01134609,-0.01166973,0.10164176
-0.06108535,0.05114881,0.0810129,0.99352366,0.00066579,0.00093211,-0.00053263,-0.01157014,-0.01178798,0.10205253
-0.06113583,0.05138016,0.08150511,0.99346834,0.00039947,0.00226369,0.00093211,-0.01180043,-0.01176931,0.10193428
-0.05941774,0.05167175,0.07617062,0.99398077,-0.00053263,0.00279632,0.00013316,-0.01145811,-0.01155147,0.10182225
-0.05896999,0.05194927,0.07162903,0.99433053,0.00079895,0.00239685,0.00066579,-0.01158882,-0.01186889,0.10193428
-0.05950188,0.05201008,0.07070859,0.99436158,0.00026632,0.00332895,0.00026632,-0.01150791,-0.01173196,0.10173512
-0.06002219,0.0516534,0.07117861,0.99431533,0.00053263,0.00066579,0.00013316,-0.01121539,-0.0118191,0.10195295
-0.06054248,0.05191188,0.07120794,0.99426824,-0.00013316,0.0015979,0.00039947,-0.01165105,-0.01160126,0.10177246
-0.06065843,0.05189446,0.07095254,0.99428034,-0.00093211,0.0015979,-0.00079895,-0.01151413,-0.01185644,0.10187204
-0.06108557,0.05175206,0.07285777,0.99412382,-0.00106526,0.00079895,-0.00106526,-0.01145189,-0.0116884,0.10200896
-0.06275466,0.0514282,0.07935687,0.99353892,-0.00079895,0.00319579,-0.00106526,-0.01134609,-0.01173819,0.1018347
-0.06287608,0.05109888,0.08314516,0.99323833,-0.00119842,0.00053263,0.00026632,-0.01140832,-0.01154525,0.10197785
-0.06203942,0.05094811,0.08368571,0.99325335,-0.00093211,0.00133158,-0.00066579,-0.01144567,-0.01159504,0.10197785
-0.06170605,0.05094499,0.08404351,0.99324399,-0.00119842,0.00399474,0.00039947,-0.01163861,-0.01178175,0.10178491
-0.05999635,0.05116003,0.07862934,0.99378091,-0.00079895,0.00093211,0.00013316,-0.01150791,-0.01178798,0.10205875
-0.05945953,0.05146369,0.07467717,0.9941023,0.00066579,0.00359527,0.00066579,-0.01122161,-0.01153903,0.10176001
-0.06025036,0.05146756,0.0753559,0.9940033,-0.00106526,0.00119842,0.00053263,-0.01158882,-0.01165728,0.10197162
-0.06070352,0.05141396,0.07709435,0.99384511,-0.00066579,0.00226369,0.0,-0.01154525,-0.01150168,0.10179113
-0.06089966,0.05118212,0.0777259,0.99379593,-0.00026632,0.0015979,-0.00026632,-0.01127762,-0.0115328,0.10227036
-0.06090219,0.05119564,0.07765972,0.99380022,0.00146474,0.00266316,0.00106526,-0.01146434,-0.01181288,0.10158575
-0.06099584,0.05133083,0.07840957,0.99372864,0.00026632,0.00213053,0.0,-0.01131497,-0.01148923,0.1018098
-0.06186492,0.05129025,0.08157524,0.99342215,0.0,0.00053263,0.00093211,-0.01166973,-0.01191246,0.10210232
-0.06186084,0.0509207,0.08333228,0.99329567,0.00039947,0.00106526,-0.00066579,-0.01127762,-0.01160126,0.10184714
-0.06229392,0.05072922,0.08658288,0.99300027,0.00026632,0.00399474,0.00026632,-0.01158882,-0.01164483,0.10176624
-0.06240274,0.05060172,0.08841266,0.99283868,-0.0015979,0.00319579,-0.00066579,-0.01164483,-0.01180665,0.10194051
-0.05955298,0.05114526,0.07901235,0.99377805,-0.00053263,0.00319579,0.00079895,-0.0115328,-0.01171329,0.10203386
-0.05847236,0.05167888,0.07210685,0.99433941,-0.00026632,0.00199737,0.00026632,-0.01177553,-0.01181288,0.10198407
-0.05870256,0.05174184,0.06945729,0.99451125,-0.00106526,0.0041279,0.00106526,-0.01137721,-0.01159504,0.10224547
-0.05927501,0.05185147,0.06841971,0.99454349,-0.00066579,0.00213053,0.00013316,-0.01167595,-0.01175686,0.10174134
-0.05958102,0.05151481,0.06853668,0.99453467,-0.00026632,0.00146474,-0.00039947,-0.01133986,-0.01156392,0.10202763
-0.06006628,0.05161199,0.06948895,0.99443424,0.00013316,0.00066579,0.00026632,-0.01168217,-0.01176308,0.10175379
-0.06066342,0.05158484,0.07079861,0.9943071,-0.00013316,0.00079895,-0.00093211,-0.01140832,-0.01161371,0.1024882
-0.06098241,0.05132325,0.07372902,0.99408817,0.00199737,0.00386158,-0.00093211,-0.01117804,-0.01165105,0.10197162
-0.06132852,0.05130967,0.07546046,0.99393761,0.00119842,0.00266316,0.0,-0.01152035,-0.01171952,0.10166665
-0.06130265,0.05145466,0.0763734,0.99386197,0.0015979,0.0015979,0.00079895,-0.01151413,-0.01155147,0.10190938
-0.0609557,0.05118364,0.07691978,0.99385512,-0.00026632,0.00173105,0.00026632,-0.01138343,-0.01149546,0.10208987
-0.06046738,0.05121382,0.07548697,0.99399322,-0.00133158,0.00079895,-0.00039947,-0.01143944,-0.01173196,0.10188448
-0.06015316,0.05123017,0.07441547,0.99409229,0.00066579,0.00026632,-0.00066579,-0.01145189,-0.01152035,0.10193428
-0.06038954,0.05133742,0.07447615,0.99406785,0.00053263,0.00266316,-0.00026632,-0.01157637,-0.01180665,0.10201519
-0.06044112,0.0511738,0.07482981,0.99404663,0.00053263,0.00186421,0.00146474,-0.01153903,-0.0117942,0.10178491
-0.06082458,0.05113777,0.07622725,0.99391896,-0.00226369,0.00146474,0.00133158,-0.01139588,-0.01157637,0.10197785
-0.06128928,0.05105691,0.07837421,0.99372745,-0.00119842,0.00213053,0.00066579,-0.01169462,-0.01175686,0.10202763
-0.06124676,0.05119168,0.07912207,0.99366397,0.00133158,0.00106526,0.00066579,-0.01155147,-0.01167595,0.10207742
-0.06077069,0.05114808,0.07799199,0.99378479,-0.00079895,0.00292948,0.00079895,-0.01144567,-0.01169462,0.10203386
-0.06075031,0.05111737,0.07761766,0.99381685,-0.00053263,0.00332895,0.00066579,-0.01133364,-0.01167595,0.10200896
-0.06139382,0.05100721,0.07966787,0.99362075,-0.00039947,0.00226369,0.00133158,-0.01139588,-0.01182532,0.10179735
-0.06138439,0.05108262,0.08081894,0.99352449,0.0,0.00119842,0.00026632,-0.01154525,-0.01155147,0.10161064
-0.06099216,0.0511348,0.08091768,0.99353784,-0.00106526,0.00439422,0.0,-0.01158882,-0.01177553,0.10177868
-0.06094599,0.05110993,0.08090642,0.99354297,-0.00093211,0.0015979,-0.00093211,-0.01140832,-0.01145189,0.10187826
-0.06038899,0.05118256,0.0797955,0.99366307,-0.00066579,0.00199737,0.0,-0.01148923,-0.01158882,0.10225792
-0.06013843,0.05121482,0.07855614,0.99377531,0.0,0.00319579,-0.00039947,-0.01134609,-0.01167595,0.10191561
-0.06063486,0.05141146,0.07865784,0.99372703,-0.00026632,0.00053263,0.00066579,-0.01158882,-0.01175064,0.10195295
-0.06093459,0.05136096,0.07960923,0.99363548,-0.00026632,0.00186421,0.0,-0.0115328,-0.01180665,0.10172889
-0.06081089,0.05122699,0.07886811,0.99370909,-0.00079895,0.00266316,-0.00079895,-0.01139588,-0.01172574,0.10205875
-0.06011698,0.05150604,0.07543164,0.99400365,-0.00079895,0.00506001,0.00053263,-0.01134609,-0.0116884,0.10160442
-0.05995615,0.05139045,0.07353161,0.99416173,0.0,0.00146474,0.00066579,-0.01135231,-0.01140832,0.10198407
-0.06035589,0.05140214,0.07430042,0.99407977,-0.00079895,0.00253,0.00146474,-0.0112465,-0.01156392,0.10194673
-0.06059903,0.05130848,0.07466934,0.9940421,-0.00026632,0.00106526,0.00039947,-0.01140832,-0.01162616,0.10187826
-0.06191373,0.05121094,0.0791868,0.99361646,0.00079895,0.00026632,-0.00039947,-0.01173196,-0.01198092,0.10177246
-0.06251261,0.05111873,0.0823942,0.99332291,0.00119842,0.00173105,-0.00106526,-0.01158882,-0.01158259,0.10211477
-0.06095862,0.05089166,0.07979809,0.99364299,-0.0015979,0.00226369,-0.00106526,-0.01139588,-0.01169462,0.10185337
-0.06022118,0.05106531,0.07657149,0.99393296,-0.00133158,0.00239685,0.00053263,-0.01136476,-0.01147056,0.10211477
-0.06004783,0.05145783,0.07464967,0.99406934,-0.00026632,0.00066579,-0.00066579,-0.01163861,-0.01170707,0.1022268
-0.06013114,0.05155692,0.07357065,0.99413961,-0.00053263,0.00479369,0.0,-0.01153903,-0.01170707,0.10206498
-0.06011719,0.05150333,0.07296918,0.99418753,0.0,0.00319579,0.00026632,-0.01150168,-0.01170707,0.10205875
-0.06038399,0.05164727,0.0726826,0.99418497,-0.00119842,0.00186421,0.00079895,-0.01145811,-0.0115328,0.10197162
-0.06054588,0.05150433,0.0728854,0.99416763,-0.00119842,0.00346211,-0.00079895,-0.01127762,-0.01147056,0.10217079
-0.06180214,0.05151699,0.07642564,0.99382377,0.00013316,0.00306264,-0.00026632,-0.0112465,-0.01178175,0.10224547
-0.06170173,0.05116259,0.07844199,0.99369121,-0.00066579,0.00292948,0.0,-0.01157637,-0.01166973,0.10185337
-0.06035909,0.05150361,0.07430191,0.99407417,-0.00013316,0.00213053,0.00013316,-0.01151413,-0.01148923,0.10189693
-0.05992531,0.05166203,0.07184388,0.99427289,-0.00013316,0.00213053,0.00146474,-0.01162616,-0.01160749,0.10217701
-0.06109483,0.05154267,0.074275,0.99402928,0.00213053,0.00213053,-0.00079895,-0.01137098,-0.01176308,0.10215834
-0.06154813,0.05153931,0.07685985,0.99380493,0.00026632,0.00253,0.0,-0.01133986,-0.01158882,0.10179735
-0.06100354,0.05143446,0.07693157,0.99383837,0.00066579,0.00439422,0.00093211,-0.01151413,-0.01158882,0.10233261
-0.06073042,0.05156944,0.07583775,0.99393213,0.00013316,0.00226369,0.00013316,-0.01149546,-0.01136476,0.10185959
-0.06119695,0.05158204,0.07677672,0.99383074,0.00106526,0.00133158,-0.00119842,-0.01140832,-0.0116635,0.10227659
-0.06204597,0.05146386,0.08076684,0.99346793,-0.00013316,0.0015979,0.00066579,-0.01177553,-0.01194358,0.10171022
-0.06230202,0.05142789,0.08288336,0.99327946,-0.00093211,0.00133158,0.00013316,-0.01167595,-0.0117942,0.10199652
-0.06200597,0.05125506,0.08298964,0.99329799,0.00053263,0.00306264,0.00053263,-0.01148301,-0.01183155,0.10230149
-0.06164187,0.05137705,0.08311491,0.99330389,-0.00026632,0.00066579,-0.00053263,-0.01163861,-0.01161993,0.10186581
-0.05992923,0.05141952,0.078219,0.99380398,0.00013316,0.00213053,-0.00026632,-0.01129629,-0.01143944,0.10207742
-0.05987009,0.05167782,0.07534899,0.99401593,0.0,0.00226369,-0.00066579,-0.01166973,-0.01203693,0.1016791
-0.0605013,0.05170245,0.07662646,0.99387872,-0.00053263,0.00319579,-0.00186421,-0.01121539,-0.01147056,0.10199652
-0.06097145,0.05173123,0.07770231,0.99376494,-0.0015979,0.0041279,0.00066579,-0.01141455,-0.01146434,0.10176624
-0.06052766,0.05173279,0.07543697,0.99396652,-0.00079895,0.00346211,-0.00079895,-0.011427,-0.01178175,0.10161686
-0.05993429,0.05178352,0.07272606,0.99420178,-0.00119842,0.00279632,-0.00013316,-0.01157014,-0.01184399,0.10169155
-0.05991495,0.05195549,0.07153399,0.99428052,-0.00106526,-0.00026632,-0.00039947,-0.01161993,-0.0117942,0.10225169
-0.06005404,0.05182535,0.07122543,0.99430114,0.00079895,0.00199737,0.00093211,-0.01143944,-0.01175064,0.10194051
-0.06024784,0.05182434,0.07094546,0.99430937,0.00039947,0.00119842,-0.00039947,-0.01165105,-0.01174441,0.10215834
-0.06044747,0.0519935,0.07040451,0.99432701,0.0,0.00266316,-0.00133158,-0.01130874,-0.01160126,0.10210855
-0.06057147,0.05186784,0.07039512,0.99432659,-0.00079895,0.00146474,-0.00013316,-0.0115577,-0.01177553,0.10190938
-0.06130822,0.05202976,0.07305481,0.99408108,0.00106526,0.00226369,0.00106526,-0.01135231,-0.01149546,0.10195295
-0.06123557,0.05186538,0.07469988,0.99397194,-0.00119842,0.00346211,0.00079895,-0.0115577,-0.01170085,0.10197785
-0.06081592,0.05151539,0.07519112,0.99397886,0.00079895,0.00292948,-0.00093211,-0.01126518,-0.01157637,0.10187204
-0.0607985,0.05147255,0.07548031,0.9939602,-0.00053263,0.00253,-0.00026632,-0.01129007,-0.01162616,0.1019654
-0.06072688,0.05148878,0.07506518,0.99399525,-0.00119842,0.00292948,0.00053263,-0.01148923,-0.01175686,0.10155462
-0.06075623,0.05161583,0.0746675,0.99401671,0.00119842,0.00026632,-0.00119842,-0.01150791,-0.01155147,0.10216456
-0.06051823,0.05165491,0.07462183,0.99403274,-0.00053263,0.00186421,-0.00039947,-0.0111407,-0.01125895,0.10215212
-0.06066498,0.05172994,0.07468671,0.99401492,0.00013316,0.00306264,0.00106526,-0.01148923,-0.01183155,0.10190938
-0.06063525,0.05163687,0.07435383,0.99404657,-0.00106526,0.00346211,0.00039947,-0.01139588,-0.0115328,0.10265625
-0.0605003,0.05167979,0.07365327,0.99410468,0.00026632,0.00253,-0.00093211,-0.01145811,-0.01157637,0.10229526
-0.06074207,0.05185208,0.0734805,0.99409378,-0.00093211,0.00146474,-0.00013316,-0.01165105,-0.01171952,0.10159197
-0.0611246,0.05176251,0.07501612,0.99396032,-0.00106526,0.00213053,0.00026632,-0.01150791,-0.01162616,0.10203386
-0.06122138,0.05149534,0.07584936,0.99390495,-0.00133158,0.00026632,-0.00066579,-0.01173196,-0.01177553,0.10213967
-0.0609419,0.05151761,0.07601448,0.99390841,0.00013316,0.00186421,0.00013316,-0.0114021,-0.01145811,0.10188448
-0.06118041,0.0514519,0.07610004,0.99389064,-0.00079895,0.00133158,0.00253,-0.01166973,-0.01177553,0.10200274
-0.06032135,0.05147396,0.07411581,0.99409193,-0.00039947,0.00226369,-0.00026632,-0.01157014,-0.0116635,0.10182847
-0.06014692,0.05155424,0.07247256,0.99421948,0.00066579,0.00266316,-0.00013316,-0.01143322,-0.01162616,0.10200896
-0.0613203,0.05156297,0.07533754,0.99393433,0.00079895,0.00106526,0.00093211,-0.0115577,-0.01183155,0.10244463
-0.06239533,0.05146368,0.07984116,0.99352092,0.00053263,0.00319579,-0.00079895,-0.01146434,-0.01148923,0.10220813
-0.06200796,0.05120347,0.08116587,0.99345124,-0.00039947,0.00266316,-0.00079895,-0.01133364,-0.01148301,0.10171644
-0.06129759,0.05131731,0.07985497,0.99359572,0.00039947,0.00266316,0.00026632,-0.01149546,-0.01174441,0.10206498
-0.06126251,0.05130712,0.07948314,0.9936282,0.00186421,0.00199737,-0.00199737,-0.01133986,-0.01170707,0.10175379
-0.06170936,0.05099428,0.08220475,0.99339515,0.00093211,0.00146474,-0.00013316,-0.01148923,-0.01165728,0.10192183
-0.06191188,0.0509828,0.08372767,0.99325597,0.0015979,0.00292948,-0.00079895,-0.01124028,-0.01145811,0.10197785
-0.06001209,0.05130215,0.07707506,0.99389452,0.00093211,0.00239685,0.00013316,-0.01143944,-0.01166973,0.10210232
-0.05944721,0.05155284,0.0732021,0.9942081,0.00026632,0.00213053,-0.00013316,-0.01173819,-0.0115577,0.10174756
-0.06045143,0.05133429,0.07543094,0.99399233,-0.00013316,0.00093211,-0.00199737,-0.01136476,-0.01154525,0.1023824
-0.06125386,0.05138291,0.07764598,0.99377006,-0.00013316,0.0041279,-0.00093211,-0.01145811,-0.01171952,0.10179113
-0.06096307,0.05135401,0.07753254,0.99379832,0.00146474,0.00199737,-0.00039947,-0.01158882,-0.01191246,0.10220813
-0.06086208,0.05135047,0.0764711,0.99388695,0.00053263,0.00039947,0.00026632,-0.01147679,-0.01150791,0.10177868
-0.06035391,0.05142431,0.07490804,0.9940331,-0.00026632,0.00199737,-0.00093211,-0.0115577,-0.0117942,0.10208365
-0.05986936,0.05170334,0.07255855,0.99422222,-0.00119842,0.00279632,0.00013316,-0.01147056,-0.01147056,0.1020961
-0.06019526,0.05160866,0.07215659,0.99423665,0.00013316,0.00146474,-0.00079895,-0.01125895,-0.01152035,0.10207742
-0.06221709,0.05128011,0.07917318,0.99359506,-0.00066579,0.00199737,0.00053263,-0.01145189,-0.01184399,0.10174756
-0.06260894,0.05111682,0.08303642,0.99326336,-0.00053263,0.0015979,-0.00026632,-0.01131497,-0.01181288,0.10188448
-0.06086713,0.05126101,0.07880861,0.99370867,-0.00026632,0.00026632,-0.00079895,-0.01161371,-0.01171952,0.10241974
-0.06046446,0.05155128,0.07635394,0.99390984,-0.00053263,0.00332895,0.00213053,-0.01138965,-0.01175064,0.1018347
-0.06075276,0.0514489,0.0772999,0.99382442,0.00146474,0.00226369,0.00066579,-0.01166973,-0.01150791,0.10204631
-0.06116159,0.05134629,0.07857948,0.99370426,-0.00053263,0.00053263,-0.00079895,-0.0115577,-0.01185022,0.1020712
-0.06120957,0.05126631,0.07965375,0.99361992,0.00013316,0.00319579,-0.00039947,-0.01154525,-0.01160126,0.10206498
-0.06114699,0.05114232,0.08053266,0.9935593,0.00199737,0.00399474,0.00093211,-0.01131497,-0.01149546,0.10210855
-0.06154551,0.05120058,0.08114281,0.99348199,0.00173105,0.00239685,0.00039947,-0.01140832,-0.01176931,0.10220813
-0.06136833,0.05112537,0.08187313,0.99343693,0.00199737,0.00186421,0.00079895,-0.01136476,-0.01146434,0.10208987
-0.06132019,0.05108488,0.08204928,0.99342746,-0.00119842,0.00319579,0.00079895,-0.01151413,-0.01159504,0.10172889
